Latitude,Longitude,Country,City,Population
FLOAT,FLOAT,TEXT,TEXT,INT
-12.5,-39.116667,br,sobradinho,19304
48.90683,2.506483,fr,les pavillons-sous-bois,19309
-18.583333,-39.75,br,conceicao da barra,19310
48.75,8.866667,de,weil der stadt,19310
-7.8,-40.283333,br,trindade,19313
-41.176949,146.351517,au,devonport,19318
50.361082,14.472342,cz,melnik,19318
45.1894444,15.8116667,ba,velika kladusa,19330
51.4,12.216667,de,schkeuditz,19337
37.616696,-4.322453,es,baena,19349
41.581514,-4.723322,es,laguna de duero,19362
-2.85,11.0333333,ga,tchibanga,19365
51.066667,8.8,de,frankenberg,19366
49.333333,7.266667,de,bexbach,19372
50.333333,7.216667,de,mayen,19372
49.256389,8.507222,de,waghausel,19373
46.666667,4.366667,fr,montceau-les-mines,19375
47.325771,8.795716,ch,wetzikon,19377
48.066667,11.366667,de,gauting,19381
6.5,18.2833333,cf,bouca,19383
49.113813,-1.081905,fr,saint-lo,19411
-21.616667,-45.566667,br,eloi mendes,19413
-8.583333,-35.4,br,gameleira,19424
38.345112,-0.767215,es,aspe,19430
60.366667,25.266667,fi,sipoo,19430
39.5,-0.35,es,alboraya,19431
52.766667,-108.283333,ca,north battleford,19440
-2.9222222,29.6222222,bi,kayanza,19443
54.5,-128.583333,ca,terrace,19443
43.294376,-8.34736,es,cambre,19445
36.966298,-2.204491,es,nijar,19449
55.618404,12.328128,dk,ishoj,19453
28.658507,-17.918211,es,los llanos de aridane,19461
-22.516667,-43.983333,br,pinheiral,19469
47.228726,8.670585,ch,wadenswil,19473
51.066667,4.533333,be,sint-katelijne-waver,19487
-21.9,-45.6,br,sao goncalo do sapucai,19487
55.916667,-4.166667,gb,kirkintilloch,19489
-30.116667,-51.966667,br,butia,19494
48.732445,-3.459116,fr,lannion,19495
50.656636,3.189708,fr,hem,19497
48.45,10.266667,de,gunzburg,19507
51.216667,6.266667,de,schwalmtal,19510
48.973497,2.287287,fr,saint-gratien,19521
43.69252,5.502854,fr,pertuis,19530
50.85,2.716667,be,poperinge,19537
53.116667,9.8,de,schneverdingen,19537
8.916667,38.616667,et,sebeta,19537
-6.5,-43.7,br,sao joao dos patos,19539
-21.283333,-47.3,br,cajuru,19540
39.1605556,20.9852778,gr,arta,19541
52.216667,7.183333,de,ochtrup,19543
-16.283333,-39.033333,br,santa cruz cabralia,19549
-24.8,25.3833333,bw,moshupa,19563
48.661805,2.353385,fr,morsang-sur-orge,19567
-9.016667,-42.7,br,sao raimundo nonato,19569
45.219879,5.790074,fr,meylan,19569
-9.4,-36.233333,br,vicosa,19574
-14.85,-39.6,br,ibicarai,19575
51.1,7.116667,de,burscheid,19579
37.8,21.35,gr,amalias,19580
-7.583333,-35.1,br,condado,19585
45.7,-0.333333,fr,cognac,19585
-9.666667,-41.3,br,sento se,19596
9.10569,-75.398116,co,chinu,19596
36.643002,-4.687276,es,alhaurin el grande,19605
8.55,-0.5166667,gh,salaga,19609
-25.2,-50.95,br,prudentopolis,19611
60.716667,-135.05,ca,whitehorse,19616
43.143222,-2.962042,es,llodio,19623
-7.266667,-64.783333,br,labrea,19624
52.4,13.266667,de,teltow,19624
48.76476,2.350297,fr,chevilly-larue,19630
3.763828,-76.332916,co,guacari,19637
48.973736,1.702529,fr,mantes-la-ville,19639
-14.8166667,-66.85,bo,san borja,19641
-4.1347222,29.805,bi,makamba,19642
21.9419444,-79.17,cu,jatibonico,19644
-33.032681,137.564835,au,whyalla,19646
48.85,10.5,de,nordlingen,19646
50.883333,7.616667,de,waldbrol,19660
49.556306,17.735236,cz,hranice,19666
45.695582,4.793397,fr,saint-genis-laval,19668
-25.2,-50.583333,br,imbituva,19671
48.35,8.983333,de,hechingen,19671
-3.8,-39.283333,br,pentecoste,19681
46.186153,6.13463,ch,carouge,19688
46.228245,6.064189,ch,meyrin,19691
51.1,3.833333,be,lochristi,19696
14.290593,36.608076,et,himora,19708
-15.583333,-49.983333,br,itapuranga,19709
50.05,8.983333,de,seligenstadt,19711
50.355707,13.809376,cz,louny,19720
5.611612,-75.456235,co,aguadas,19727
-37.6,144.95,au,craigieburn,19728
10.896863,-74.885996,co,galapa,19733
51.983333,7.783333,de,telgte,19739
-3.9511111,29.6166667,bi,bururi,19740
51.733333,9.016667,de,bad driburg,19743
36.8938889,4.1225,dz,tigzirt,19748
47.916667,9.766667,de,bad waldsee,19749
-20.766667,-41.533333,br,alegre,19758
53.116667,13.5,de,templin,19764
-20.766667,-41.683333,br,guacui,19787
12.2488889,-0.6158333,bf,zorgo,19789
7.3,18.3,cf,batangafo,19810
53.15,12.5,de,wittstock,19811
-6.35,-37.75,br,catole do rocha,19812
48.764859,1.92923,fr,maurepas,19817
16.05,-61.55,gp,capesterre-belle-eau,19823
43.706102,-1.053855,fr,dax,19827
48.747921,2.392525,fr,orly,19830
22.9036111,-83.1591667,cu,bahia honda,19834
37.358125,-6.037314,es,san juan de aznalfarache,19848
12.1794444,-0.3516667,bf,koupela,19850
6.9333333,1.6833333,bj,aplahoue,19862
-28.95,-51.55,br,veranopolis,19862
50.766667,7.45,de,eitorf,19867
52.166667,9.25,de,hessisch oldendorf,19871
53.383333,-0.766667,gb,gainsborough,19871
55.95,-4.566667,gb,dumbarton,19878
51.85,7.5,de,senden,19880
39.416667,-0.383333,es,alfafar,19880
-26.705999,153.131577,au,kawana waters,19881
-5.533333,-35.8,br,joao camara,19886
-13.733333,-39.15,br,itubera,19888
39.55,-0.4,es,moncada,19890
-19.3,-48.916667,br,prata,19896
42.65,26.9833333,bg,karnobat,19902
-13.65,-41.833333,br,livramento,19914
47.65,7.816667,de,schopfheim,19919
50.983333,5.35,be,zonhoven,19922
44.883522,-0.646859,fr,eysines,19925
52.033333,11.25,de,oschersleben,19929
50.016667,8.433333,de,florsheim,19936
-14.066667,-39.633333,br,ibirataia,19943
-21.7,-47.266667,br,tambau,19957
50.326309,13.544673,cz,zatec,19961
50.383333,3.866667,be,colfontaine,19964
50.516667,5.233333,be,huy,19973
-41.05584,145.903748,au,burnie,19976
50.966667,7.866667,de,wenden,19977
51.166667,5.15,be,balen,19978
52.316667,7.583333,de,horstel,19979
3.723149,-75.483165,co,chaparral,19982
53.233333,8.6,de,schwanewede,19985
60.9,26.633333,fi,kuusankoski,19986
-19.933333,-43.4,br,santa barbara,19991
22.1038889,-79.7216667,cu,fomento,19991
51.1,4.233333,be,bornem,19997
49.70022,4.948389,fr,sedan,19997
50.933333,9.216667,de,schwalmstadt,20002
-14.083333,-46.366667,br,posse,20003
50.633333,7.1,de,wachtberg,20004
50.7,6.65,de,zulpich,20010
48.591172,6.495426,fr,luneville,20017
5.283333,-71.966667,co,villanueva,20033
-28.85,-51.9,br,guapore,20050
11.0833333,-12.4,gn,pita,20051
53.916667,10.7,de,bad schwartau,20052
50.433333,3.8,be,boussu,20058
-6.466667,16.816667,cd,kasongo-lunda,20059
-7.383333,-38.766667,br,mauriti,20064
41.9333333,25.9,bg,harmanli,20065
4.862417,-74.909768,co,lerida,20069
-5.45,-39.716667,br,pedra branca,20072
-17.7,-42.516667,br,capelinha,20074
50.786277,3.126114,fr,halluin,20075
-32.230129,115.781281,au,kwinana,20087
6.65,2.15,bj,allada,20094
49.35,6.933333,de,heusweiler,20094
20.9880556,-77.4297222,cu,colombia,20096
-26.766667,-48.65,br,penha,20097
-12.9,-38.7,br,itaparica,20101
45.919715,6.143929,fr,annecy-le-vieux,20103
4.618889,-75.635833,co,circasia,20113
-8.419151,20.744655,ao,lucapa,20115
5.0333333,21.2166667,cf,alindao,20125
-23.216667,-51.666667,br,astorga,20129
52.3,11.416667,de,haldensleben,20131
50.6,4.133333,be,braine-le-comte,20133
-31.4,-52.683333,br,cangucu,20134
50.75,8.216667,de,haiger,20134
39.433333,-0.416667,es,paiporta,20134
52,8.4,de,steinhagen,20143
51.1,10.65,de,bad langensalza,20144
5.2833333,-0.7333333,gh,apam,20148
53.516667,-2.5,gb,atherton,20149
-37.8,-73.383333,cl,canete,20158
9.5,35.5,et,nedjo,20170
43.832871,5.783948,fr,manosque,20170
37.254819,-7.204334,es,lepe,20176
53.016667,7.85,de,friesoythe,20178
47.875019,-3.922449,fr,concarneau,20178
1.092341,-77.620852,co,tuquerres,20185
48.1,7.966667,de,waldkirch,20193
16.3333333,-61.6833333,gp,sainte-rose,20194
48.4,9.066667,de,mossingen,20197
-20.6,-41.2,br,castelo,20198
55.816667,-4.016667,gb,bellshill,20201
23.0430556,-82.0108333,cu,jaruco,20207
1.2883333,-78.8369444,ec,san lorenzo,20209
63.083333,27.666667,fi,siilinjarvi,20210
53.516667,-2.133333,gb,failsworth,20210
48.616667,10.25,de,giengen,20211
47.433056,9.65,at,lustenau,20218
55.1163889,26.8338889,by,pastavy,20218
52.166667,8.85,de,vlotho,20219
51.066667,4.033333,be,zele,20236
49.033333,2.033333,fr,vaureal,20250
51.933333,7.35,de,nottuln,20256
-23.083333,-55.216667,br,amambai,20261
21.8833333,-82.8,cu,nueva gerona,20264
48.533333,8.083333,de,oberkirch,20264
9.827668,-75.121701,co,san jacinto,20265
42.660853,-8.112852,es,lalin,20266
41.312394,-4.914133,es,medina del campo,20273
21.8525,-78.1169444,cu,esmeralda,20274
50.25,8.9,de,nidderau,20274
53.733333,9.9,de,quickborn,20281
51.133333,4.45,be,kontich,20290
8.456003,36.353024,et,bedele,20297
48.695029,2.307355,fr,longjumeau,20301
10.429397,-85.093113,cr,canas,20309
54.2,9.1,de,heide,20309
58.3638889,25.59,ee,viljandi,20310
45.583333,-62.633333,ca,new glasgow,20322
48.416667,10.883333,de,gersthofen,20322
53,11.75,de,wittenberge,20322
-8.616667,-37.15,br,buique,20324
44.454598,1.43924,fr,cahors,20336
11.563611,41.439444,et,asayita,20342
48.7,9.7,de,eislingen,20343
53.25,8.2,de,rastede,20358
-19.15,-45.45,br,abaete,20371
51.233333,4.566667,be,schilde,20373
5.931675,-73.615065,co,barbosa,20373
61.266667,24.033333,fi,valkeakoski,20376
39.5077778,46.3386111,am,goris,20379
47.588364,7.562469,fr,saint-louis,20387
61.05,25.433333,fi,hollola,20405
48.634788,2.30831,fr,saint-michel-sur-orge,20413
52.133333,8.566667,de,enger,20417
-9.316667,-35.933333,br,murici,20420
48.781981,2.193947,fr,velizy-villacoublay,20426
39.483333,-1.1,es,requena,20428
42.5,1.5166667,ad,andorra la vella,20430
50.133333,8.55,de,eschborn,20438
-7.35,-35.916667,br,queimadas,20446
-22.816667,-51.95,br,colorado,20449
6.05,-0.8,gh,akwatia,20451
41.78476,3.028978,es,sant feliu de guixols,20457
-1.533333,-52.566667,br,almeirim,20464
52.466667,10.2,de,uetze,20477
51.266667,7.766667,de,werdohl,20481
5.309326,-73.815745,co,ubate,20486
42.9,23.7833333,bg,botevgrad,20497
48.879918,2.420573,fr,les lilas,20499
28.682798,-17.763732,es,santa cruz de la palma,20501
49.498333,11.751667,de,sulzbach-rosenberg,20511
-9.066667,-68.666667,br,sena madureira,20516
48.838642,2.415791,fr,saint-mande,20516
53.133333,7.983333,de,edewecht,20519
-29.0287,-51.1822,br,flores da cunha,20522
52.65,-0.483333,gb,stamford,20526
43.454638,5.469878,fr,gardanne,20541
39.9538889,44.5505556,am,artashat,20562
-9.333333,-35.55,br,sao luis do quitunde,20564
48.776442,2.290258,fr,sceaux,20564
-9.083333,-38.3,br,petrolandia,20575
47.862194,1.8991,fr,olivet,20579
51.05,7.266667,de,kurten,20588
50.4,3.9,be,frameries,20598
-21.633333,-41.05,br,sao joao da barra,20606
54.65,-3.566667,gb,workington,20618
4.3166667,17.4666667,cf,boda,20621
50.816667,4.516667,be,tervuren,20623
7.758489,-76.652545,co,carepa,20627
51.3,7.666667,de,altena,20641
51.266667,4.7,be,zoersel,20642
49.363931,16.647513,cz,blansko,20643
50.5,13.45,cz,jirkov,20648
51.7,-0.6,gb,chesham,20649
45.366667,-63.3,ca,truro,20650
38.2486111,22.0819444,gr,aiyion,20665
51.833333,8.016667,de,ennigerloh,20678
-25.54073,152.704926,au,maryborough,20680
5.008856,-74.472264,co,villeta,20689
49.223056,8.363889,de,germersheim,20706
48.083333,16.283333,at,modling,20710
9.95,-84.066667,cr,calle blancos,20714
-0.7,10.2166667,ga,lambarene,20714
48.988258,2.343398,fr,montmorency,20723
51.983333,6.933333,de,stadtlohn,20726
50.329295,3.394298,fr,denain,20736
52.166667,8.616667,de,hiddenhausen,20742
-18.75,-40.866667,br,barra de sao francisco,20743
37.164893,-4.148524,es,loja,20750
48.05,11.633333,de,unterhaching,20751
47.196254,8.529544,ch,baar,20752
54.466667,9.05,de,husum,20753
-24.7166667,25.5333333,bw,thamaga,20757
-23.0488,-50.2276,br,andira,20758
51.65,8.516667,de,geseke,20790
51.166667,4.65,be,nijlen,20792
45.363948,5.592093,fr,voiron,20795
48.791594,2.64747,fr,roissy-en-brie,20799
-20.033333,-44.15,br,sarzedo,20800
37.47249,-4.44206,es,cabra,20806
50.113611,-5.547778,gb,penzance,20812
49.322778,8.545833,de,hockenheim,20814
56.563814,9.040245,dk,skive,20815
50.183333,8.916667,de,bruchkobel,20820
55.252434,9.489315,dk,haderslev,20825
51.05,8.4,de,bad berleburg,20830
41.917381,3.163098,es,palafrugell,20830
61.216667,26.033333,fi,heinola,20849
1.6380556,18.0666667,cg,impfondo,20859
21.4833333,-77.6166667,cu,minas,20863
51.033333,7.65,de,bergneustadt,20865
49.240556,9.1025,de,bad rappenau,20868
51.15,11.1,de,sommerda,20872
-1.8763889,15.8644444,cg,gamboma,20877
50.983333,7.4,de,engelskirchen,20883
-3.9191667,29.9936111,bi,rutana,20894
-11.083333,-43.166667,br,barra,20895
-27.366667,-53.4,br,frederico westphalen,20896
-16.016667,-41.266667,br,pedra azul,20899
4.294127,-74.819011,co,flandes,20919
-12.766667,-38.916667,br,maragogipe,20921
52.066667,8.366667,de,halle,20921
53.316667,13.866667,de,prenzlau,20922
48.466667,11.133333,de,aichach,20935
49.185575,6.891406,fr,forbach,20938
-34.751549,149.720856,au,goulburn,20941
53.3,-1.466667,gb,dronfield,20942
5,-1.65,gh,shama,20946
50.583333,5.633333,be,chaudfontaine,20960
48.116667,11.783333,de,vaterstetten,20962
8.8833333,2.6,bj,tchaourou,20971
-22.366667,-48.35,br,dois corregos,20975
47.933276,1.918111,fr,fleury-les-aubrais,20981
53.466667,9.8,de,neu wulmstorf,20988
40.4425,49.948056,az,sabuncu,20996
11.1697222,-1.145,bf,po,21003
54.85,-1.833333,gb,consett,21016
51.1,2.65,be,koksijde,21027
51.816667,9.45,de,holzminden,21028
-3.9,-42.233333,br,esperantina,21044
-29.7,-51.25,br,portao,21051
-29.533333,-50.8,br,tres coroas,21051
18.75,-69.6333333,do,bayaguana,21059
52.333333,-0.183333,gb,huntingdon,21059
50.678464,3.149304,fr,croix,21062
48.85029,2.145234,fr,la celle-saint-cloud,21069
-7.016667,-42.133333,br,oeiras,21071
-28.983333,-52.816667,br,ouro fino,21076
52.266667,9.05,de,buckeburg,21077
-12.3,-40.45,br,ruy barbosa,21093
50.983333,4.466667,be,zemst,21096
-11.783333,19.916667,ao,luena,21115
49.283333,6.883333,de,puttlingen,21142
12.7333333,-3.8666667,bf,nouna,21144
18.55,-70.5,do,san jose de ocoa,21149
49.3,-124.316667,ca,parksville,21150
11.1,-2.1,bf,leo,21151
6.082358,-75.335088,co,carmen de viboral,21152
43.335552,5.482769,fr,allauch,21156
10.789605,-74.755254,co,sabanagrande,21167
10.719722,-74.682778,co,sabanagrande,21167
50.609823,3.018743,fr,loos,21167
54.836667,-1.338056,gb,seaham,21170
-22.406111,-43.664167,br,vassouras,21175
42.7,27.25,bg,ajtos,21177
50.416667,16.166667,cz,nachod,21196
-3.4,-39.066667,br,paracuru,21197
9.183611,-75.381667,co,sampues,21204
-12.8525,15.560556,ao,caala,21205
45.73692,4.796883,fr,sainte-foy-les-lyon,21206
44.098553,3.080528,fr,millau,21215
52.083333,13.166667,de,luckenwalde,21217
-37.5,-72.666667,cl,nacimiento,21220
43.645401,0.587933,fr,auch,21221
52.05,8.15,de,versmold,21227
48.976743,2.327222,fr,deuil-la-barre,21233
65.85,24.183333,fi,tornio,21236
57.65,-3.333333,gb,elgin,21236
-22.616667,-46.066667,br,cambui,21247
53.533333,7.95,de,schortens,21251
51.983333,9.833333,de,alfeld,21258
-23.048726,-47.835968,br,laranjal paulista,21264
49.233333,-124.8,ca,port alberni,21282
41.5091667,19.7927778,al,kruje,21286
51.666667,6.45,de,xanten,21294
49.756728,0.372873,fr,fecamp,21300
53.25,-1.916667,gb,buxton,21300
-5.15,-49.333333,br,itupiranga,21301
43.283333,-2.166667,es,zarautz,21303
-1.95,-50.816667,br,portel,21315
51.116667,13.116667,de,dobeln,21318
-22.333333,-47.166667,br,conchal,21351
51.866667,13.966667,de,lubbenau,21356
45.583333,-75.416667,ca,buckingham,21373
-26.933333,-52.516667,br,xaxim,21376
37.461402,-3.923013,es,alcala la real,21377
-23.0411,-50.0741,br,cambara,21380
40.476104,49.941582,az,zabrat,21396
51.1,14.666667,de,lobau,21398
50.683333,8.316667,de,herborn,21404
46.116667,-70.666667,ca,saint-georges,21416
50.2,9.183333,de,gelnhausen,21417
53.566667,7.783333,de,wittmund,21417
50.133333,8.5,de,bad soden,21418
-3.55,-43.933333,br,vargem grande,21420
-26.45,-49,br,guaramirim,21422
46.566667,3.333333,fr,moulins,21425
-20.066667,-44.3,br,igarape,21427
-4.75,-42.583333,br,jose de freitas,21433
44.874949,-0.517819,fr,lormont,21437
-24.8666667,25.8166667,bw,ramotswa,21451
49.35,6.733333,de,dillingen,21451
49.136944,8.910278,de,eppingen,21457
-21.466667,-47.35,br,santa rosa de viterbo,21473
49.95,15.266667,cz,kutna hora,21474
-27.08465,152.951096,au,caboolture,21478
44.8559,-0.51839,fr,cenon,21483
-16.259722,-56.626944,br,pocone,21485
48.971112,2.204912,fr,cormeilles-en-parisis,21487
51.15,3.233333,be,oostkamp,21489
-23.516667,-49.25,br,taquarituba,21493
41.237045,1.807316,es,sitges,21495
36.3872222,4.4016667,dz,tazmalt,21497
50.816667,8.1,de,wilnsdorf,21498
46.2,-59.966667,ca,glace bay,21504
53.516667,12.683333,de,waren,21504
-2.9083333,29.8277778,bi,ngozi,21506
-1.883333,-48.766667,br,moju,21511
4.42295,-7.3528,ci,tabou,21511
43.448478,3.753997,fr,frontignan,21511
47.516667,10.283333,de,sonthofen,21512
50.2,10.083333,de,bad kissingen,21527
47.966667,12.6,de,traunreut,21535
51.183333,10.066667,de,eschwege,21546
-2.9505556,12.7261111,cg,mossendjo,21555
48.939354,2.31478,fr,villeneuve-la-garenne,21557
-13.75,-39.5,br,gandu,21566
50.55,10.416667,de,meiningen,21570
-38.516667,-72.45,cl,lautaro,21579
50.15,11.066667,de,lichtenfels,21586
-4.25,-42.3,br,barras,21597
51.95,14.716667,de,guben,21602
43.382855,-3.220433,es,castro-urdiales,21605
47.766667,9.166667,de,uberlingen,21613
50.716667,4.533333,be,rixensart,21616
53.666667,-1.566667,gb,ossett,21616
54.433333,-6.45,gb,portadown,21617
47.833333,11.15,de,weilheim,21635
-22.133333,-51.5,br,alvares machado,21642
49.4,6.916667,de,lebach,21665
10.030131,-84.122144,cr,san pablo,21666
50.566667,4.683333,be,gembloux,21676
40.3588889,45.1266667,am,gavar,21681
60.416667,22.416667,fi,kaarina,21684
47.95,8.5,de,donaueschingen,21699
49.733333,10.166667,de,kitzingen,21705
43.883333,-79.733333,ca,bolton,21709
48.350305,-1.194229,fr,fougeres,21710
-22.25,-51.5,br,pirapozinho,21711
60.566667,27.2,fi,hamina,21712
50.233333,8.75,de,karben,21718
51.666667,-0.616667,gb,amersham,21731
44.9669444,15.9430556,ba,cazin,21741
51.983333,9.25,de,bad pyrmont,21741
-6.766667,-37.783333,br,pombal,21751
39.166667,-0.25,es,cullera,21756
50.8,-0.05,gb,rottingdean,21756
50.833333,9.016667,de,stadtallendorf,21789
-4.833333,-37.783333,br,jaguaruana,21791
18.8736111,-71.5213889,do,las matas de farfan,21803
47.433333,15.3,at,kapfenberg,21819
-4.033333,-38.633333,br,guaiuba,21822
-20.433333,-44.766667,br,claudio,21825
-29.433333,-51.8,br,teutonia,21834
51.15,4.45,be,edegem,21839
-5.35,-40.383333,br,varzea alegre,21842
50.683333,4.2,be,tubize,21859
48.531566,2.628287,fr,le mee-sur-seine,21861
-16.416667,-49.233333,br,neropolis,21870
47.16869,-1.469294,fr,vertou,21897
53.316667,-0.933333,gb,east retford,21897
-26.75,-49.183333,br,pomerode,21898
50.933333,6.566667,de,elsdorf,21901
51.116667,7.65,de,meinerzhagen,21907
27.905052,-15.445395,es,aguimes,21908
42.30506,-1.965209,es,calahorra,21923
48.788887,2.270778,fr,le plessis-robinson,21931
43.310991,3.47534,fr,agde,21950
51.366667,10.866667,de,sondershausen,21954
51.133333,13.583333,de,coswig,21965
51.15,3.133333,be,zedelgem,21968
10.002362,-84.11651,cr,heredia,21968
51.9,10.183333,de,seesen,21976
-4.7,-40.566667,br,nova russas,21986
-16.866667,-42.066667,br,aracuai,22005
48.952636,2.145207,fr,maisons-laffitte,22006
-1.833333,-44.866667,br,cururupu,22007
46.083333,-71.3,ca,thetford mines,22007
50.733333,7.016667,de,alfter,22028
5.286337,-3.304025,ci,adiake,22030
48.533333,9.266667,de,metzingen,22034
1.149327,-76.64661,co,mocoa,22035
9.933333,-84,cr,concepcion,22036
-17.5,-63.1666667,bo,warnes,22038
-4.416667,-41.466667,br,pedro ii,22039
10.7,37.066667,et,bure,22042
50.261667,-5.043333,gb,truro,22044
51,3.75,be,merelbeke,22047
-13.433333,-40.45,br,maracas,22050
47.761319,-3.339652,fr,lanester,22065
48.664967,2.569571,fr,combs-la-ville,22067
49.4925,9.773611,de,bad mergentheim,22072
50.483333,4.533333,be,fleurus,22080
9.199918,-73.542738,co,curumani,22085
51.216667,3.45,be,maldegem,22092
53.116667,9.4,de,rotenburg,22108
52.983333,9.833333,de,soltau,22108
50.723741,2.537292,fr,hazebrouck,22109
53.7,-2.283333,gb,rawtenstall,22115
-18.35,-44.45,br,corinto,22121
-16.033333,-49.8,br,itaberai,22130
2.572858,-72.645914,co,san jose del guaviare,22136
61.55,23.6,fi,ylojarvi,22140
50.3,9.116667,de,budingen,22157
36.733594,-3.690619,es,almunecar,22157
-37.716667,-72.233333,cl,mulchen,22170
43.383333,-6.783333,es,castrillon,22176
51.683333,-0.166667,gb,potters bar,22192
-3.516667,-40.316667,br,massape,22193
50.5,4.216667,be,manage,22196
48.783333,-123.7,ca,duncan,22199
48.316667,10.066667,de,senden,22199
-1.6,-79,ec,guaranda,22199
51.183333,-0.6,gb,godalming,22199
53.25,7.933333,de,westerstede,22209
64.683333,24.483333,fi,raahe,22217
3.65,10.7666667,cm,eseka,22221
50.148333,-5.076111,gb,falmouth,22222
-21.45,-65.7166667,bo,tupiza,22234
28.11984,-16.725581,es,adeje,22245
52.033333,6.833333,de,vreden,22250
-21.233333,-45.766667,br,campos gerais,22260
-5.51,22.266667,cd,demba,22261
42.805668,-1.677313,es,baranain,22264
37.804917,-0.8373,es,san javier,22276
48.961155,2.068824,fr,acheres,22282
39.966667,-0.25,es,onda,22289
28.476885,-16.410157,es,tacoronte,22289
56.55,-2.583333,gb,arbroath,22291
33.9675,68.948611,af,baraki barak,22305
-23.4,-49.1,br,itai,22305
53.366667,13.083333,de,neustrelitz,22312
48.705431,2.45039,fr,montgeron,22319
48.766993,2.668712,fr,ozoir-la-ferriere,22320
51.1,6.5,de,juchen,22333
7.3666667,2.6,bj,ketou,22341
-37.616667,-73.65,cl,lebu,22345
3.2333333,10.7333333,cm,lolodorf,22345
4.6,21.9,cf,kembe,22348
54.533333,-1.3,gb,thornaby,22356
52.783333,-0.166667,gb,spalding,22357
51.45,8.85,de,marsberg,22361
62.316667,27.916667,fi,varkaus,22365
6.890278,-75.670833,co,yarumal,22368
49.413384,1.06155,fr,le petit-quevilly,22373
-28.283333,-49.183333,br,braco do norte,22375
43.305502,-2.945754,es,erandio,22377
49.463073,1.093637,fr,mont-saint-aignan,22380
-19.933333,-43.466667,br,barao de cocais,22387
-12.916667,-39.25,br,muritiba,22388
36.064904,69.13343,af,nahrin,22389
48.433046,2.175806,fr,etampes,22399
52.316667,9.95,de,sehnde,22400
41.362587,48.515186,az,quba,22405
39.4,-0.4,es,catarroja,22408
50.816667,12.383333,de,crimmitschau,22410
51.435278,-2.8525,gb,clevedon,22414
-4.333333,-38.883333,br,baturite,22417
38.919708,-0.119349,es,oliva,22422
-35.6,-71.75,cl,san javier,22427
42.8833333,24.7166667,bg,trojan,22431
37.721072,-3.972645,es,martos,22441
47.404446,8.394984,ch,dietikon,22443
-1.8666667,11.0166667,ga,mouila,22469
-3.4,-57.7,br,maues,22476
-27.241111,-48.631389,br,tijucas,22482
11.3,2.4333333,bj,banikoara,22487
-21.766667,-47.083333,br,casa branca,22498
50.45,3.816667,be,saint-ghislain,22500
44.916667,-0.233333,fr,libourne,22514
50.983333,5.05,be,diest,22516
51.733333,14.633333,de,forst,22521
36.192368,-5.921862,es,barbate,22524
7,0.3,gh,kpandu,22525
12.116667,37.783333,et,addis zemen,22526
-13.033333,-39.6,br,amargosa,22531
-20.633333,-51.116667,br,pereira barreto,22537
49.278302,17.002565,cz,vyskov,22549
51.283333,7.05,de,wulfrath,22549
53.1,-1.383333,gb,alfreton,22550
37.487098,-2.771589,es,baza,22558
43.28788,-8.38858,es,culleredo,22560
-9.116667,-37.116667,br,aguas belas,22563
-27.4,-51.2,br,campos novos,22563
-20.725229,139.497269,au,mount isa,22564
2.684892,-75.323109,co,campoalegre,22569
50.616667,12.3,de,reichenbach,22569
-34.433333,-71.083333,cl,san vicente,22573
47.02441,4.838925,fr,beaune,22573
52.183333,-1.7,gb,stratford-upon-avon,22576
51.083333,4.916667,be,westerlo,22579
50.2,-66.383333,ca,sept-iles,22582
50.633333,5.533333,be,saint-nicolas,22586
63.566667,27.183333,fi,iisalmi,22588
-20.083333,-45.283333,br,santo antonio do monte,22592
8.313721,-75.139822,co,ayapel,22602
37.436801,-4.196104,es,priego de cordoba,22604
-10.266667,-40.2,br,jaguarari,22617
44.566667,-80.85,ca,owen sound,22625
65.733333,24.566667,fi,kemi,22629
-22.6,-46.7,br,serra negra,22632
47.558159,8.898544,ch,frauenfeld,22639
52.183333,7.866667,de,lengerich,22642
47.825,10.016667,de,leutkirch,22645
49.144852,15.0025,cz,jindrichuv hradec,22646
-18.466667,-47.216667,br,coromandel,22648
47.616667,8.216667,de,waldshut-tiengen,22648
-15.3,-39.066667,br,una,22650
51.766667,6.4,de,rees,22654
55.933333,-3.05,gb,musselburgh,22656
44.808446,-0.548086,fr,begles,22658
-12.75,-40.216667,br,iacu,22665
55.9,-4.233333,gb,bishopbriggs,22668
51.883333,10.566667,de,bad harzburg,22670
-30.50828,151.671234,au,armidale,22673
53.27,-110.03,ca,lloydminster,22677
53.283333,-110,ca,lloydminster,22677
40.6833333,19.6194444,al,patos,22679
48.281037,6.959461,fr,saint-die,22682
52.666667,13.283333,de,hohen neuendorf,22687
-21.633333,-55.15,br,maracaju,22690
16.3333333,-61.3333333,gp,le moule,22694
-21.983333,-44.933333,br,caxambu,22701
51.55,8.566667,de,buren,22703
50.636925,3.110259,fr,mons-en-baroeul,22710
8.05,-1.7166667,gh,kintampo,22731
48.266667,14.25,at,leonding,22736
51.015397,2.299748,fr,grande-synthe,22738
-15.983333,-54.95,br,jaciara,22739
53.483333,-2.066667,gb,stalybridge,22748
51.016667,7.383333,de,lindlar,22752
-22.516667,-48.566667,br,igaracu do tiete,22758
-4.1536111,13.55,cg,madingou,22760
44.772615,-0.613931,fr,gradignan,22760
-25.783333,-53.083333,br,dois vizinhos,22766
